1.6811921907534693,1.5078862008126446,1.305394465760332,1.2609049646380452,1.2368051551448842,1.2147080528856418,1.2028402361923987,1.1870624097083198,1.1797537256146955,1.1699328395787265,1.16463417326594,1.1591423283386926,1.1510438182729639,1.1482834065549745,1.1426149781492152,1.1373058701428131
1.641070577261198,1.4547249062702758,1.3456667079343423,1.260758396891111,1.244287390542193,1.2122474470177802,1.2032282591485501,1.184850057608219,1.1757063965544994,1.1706292186089942,1.1679016932157646,1.1547002814997127,1.1495840557624846,1.1437729278180395,1.1452833103248827,1.1352913926810628
1.6167443153904892,1.5030955973436118,1.3365094820917278,1.2667362740734012,1.242209186306223,1.2144016403512536,1.2069408204081118,1.1867818242056132,1.1750568024162549,1.1696552248305248,1.1679926724093286,1.1525779313810982,1.1553134076232707,1.143194536556513,1.1404616366273885,1.1331121727920495
1.6667323750497782,1.4301802118606948,1.3414402116553945,1.277354438155216,1.2576482848319066,1.2215842397916443,1.1994328431443835,1.192851120908676,1.1960252606148043,1.1889319904888684,1.1544825184248013,1.1467110143208936,1.145249653354492,1.1430995427300599,1.134262662683375,1.1297119706308416
1.6459939247784887,1.4674305421176563,1.392338034795213,1.3040336764882485,1.2490013530109318,1.2570102110188854,1.2600118800857922,1.2194998058241735,1.1736720097139655,1.1887272258567836,1.204195942070247,1.1628476336200597,1.1522235850031965,1.1676221675788634,1.1611899446391274,1.1497882290510277
2.4788416818712964,1.972857684656781,1.6746213326899486,1.4776483187712002,1.6062140641307336,1.4931676291050866,1.3957929807422862,1.419401035815232,1.3958845828664426,1.3468713039166713,1.3126893437122304,1.303193167663984,1.2668364604120061,1.2664680241136224,1.259609651503753,1.2093446154093952
2.276530041899578,1.8560478697879426,1.5830488406080414,1.4113018907288326,1.4126445210885303,1.3988069443720754,1.385695614195496,1.3290040142258157,1.3173023649500466,1.2858421437098317,1.2668261620641696,1.2600367093735718,1.2889473646988918,1.231980925984475,1.1977606939449172,1.2168924458559804
2.158099677557088,1.7000836554283036,1.519682933549449,1.373754790344448,1.3558422137472534,1.3110227669324421,1.2958679550581138,1.2624321216937693,1.2838648461827469,1.2588496723381795,1.2436011691594056,1.2309437785157604,1.2132580064875038,1.2079016020380942,1.211204093863312,1.1952423758554962
1.9392301116893857,1.6592415950926036,1.4731839750869118,1.3722463355503398,1.3264690677848856,1.3239918987523562,1.267955497508667,1.2881845022286516,1.246176520771335,1.2384964866515016,1.243088705045824,1.1984838392760297,1.1952467135460865,1.2244795845800214,1.1977056319961417,1.172911931538782
1.9342920196136086,1.5950341412548008,1.4422005829562043,1.3590846632679459,1.3559006251026615,1.2964166329634275,1.256687477944275,1.2438709720400203,1.2361406591484627,1.2162819207235995,1.1960096126061777,1.2021290143071839,1.2040923523892195,1.1734273829573607,1.1796001992010978,1.1731744981357795
1.9807372810773995,1.5827988624790945,1.423918870996921,1.3352871233409052,1.327874681140314,1.3125211956082463,1.257219226704425,1.2502733334585874,1.2300481091283886,1.2252115778423247,1.202235717068373,1.1938151998736484,1.1961609878786146,1.1804429455857082,1.1761891243561033,1.168622162683362
1.8700591499529253,1.6020403036138129,1.4107137687850626,1.3244799998043213,1.3270742364413481,1.2995334204300568,1.258181375069813,1.2593692038614464,1.2261167886467461,1.203225376827723,1.220374604641601,1.1918430841423096,1.1827607775641884,1.1863691541767056,1.1688438365565763,1.1669367210054478
1.8495058559004172,1.5441295440655416,1.4038349328402708,1.3416323503681875,1.3038851905811835,1.2751989924549962,1.2652869709803525,1.242276587096157,1.2524295065589222,1.2195186283561685,1.220418886021747,1.1857079945709539,1.1861903547635697,1.1832312420172542,1.1666922661366688,1.1553239688675012
1.7613984840682388,1.5663169382175546,1.4145813494701855,1.3307766408631072,1.3002346743931925,1.274377398894732,1.2576451774292212,1.2266503139369913,1.2164022065268993,1.2043893240726864,1.1969988021867155,1.188671282138088,1.2056440139546865,1.1794712453825034,1.1694421814253944,1.1596354199292225
1.8222085667880206,1.5464217297831844,1.40196983527154,1.3171303951316584,1.3131023148033059,1.2853660375270093,1.2501862171363354,1.2317425190904707,1.2292271331674274,1.212214628058016,1.1957337876600846,1.1958201703358524,1.1940354229418335,1.1774387618074105,1.1655982786776635,1.1571934447229302
1.8343894933538334,1.5531300536462949,1.4092168666840443,1.338631728496335,1.3004629560297187,1.3004517343806143,1.2685897538110689,1.2404189387709397,1.2214960267570976,1.2072415312415758,1.1995489667542825,1.2050947397323097,1.1965753563843857,1.1745104413015899,1.1706100197500466,1.166453510216004
1.861746840882073,1.5160504070199143,1.4153466990171701,1.3403799595986858,1.3190902364544237,1.2968315120050136,1.2672412371986197,1.2594192094949743,1.2167415334363882,1.2153692517751633,1.1983237645908138,1.188102992800844,1.2002529493419705,1.169806610335361,1.170443750019485,1.1649547749944593
1.8725972596508618,1.5817140421265923,1.425204099394181,1.3334007495109452,1.3188177373607533,1.2873086043620994,1.2551497926181359,1.2342758414656532,1.2205747285296875,1.2189759870759052,1.1863199395869686,1.195842484225373,1.1934099857755498,1.1819050176364683,1.166833891106554,1.1564577031991456
1.8588243565827083,1.5968485487259028,1.4457630708768257,1.3361846850656105,1.3133198729156292,1.3675696427021342,1.2632299322169058,1.2473960961258688,1.2310745261630112,1.2114165264174077,1.2340898386553958,1.1953646979582044,1.187987912763762,1.1913839398972872,1.1716364091098634,1.1611044219373226
1.9312897687653934,1.6443349745365465,1.4514763478140933,1.3509786053183088,1.2885300146314764,1.2900143270304423,1.2776152773718699,1.2504050155035118,1.2304543251590452,1.2225589251031275,1.1965891641421904,1.2000121623265447,1.1879893391053946,1.1838426215334987,1.1770783887887826,1.1660319615988008
1.9788138236371808,1.6381838525322092,1.5199690374284647,1.3406769227895008,1.35214404102749,1.3344829228711095,1.2834244616640564,1.2887803099476214,1.270633158783258,1.2538383735282579,1.2363620559331474,1.2024580659784556,1.201416994863263,1.1980058608769297,1.1783194252474625,1.167354882635104
2.009756356531028,1.6822991374620264,1.4983355783597831,1.3632455022197052,1.3529722613803057,1.3094728812717873,1.2835574873953914,1.298038022793734,1.2583429135262403,1.2681874001179128,1.2545111446661024,1.2323974661294888,1.1840592359616378,1.1997467470528553,1.2135554324764406,1.196396408864979
2.2243962742203673,1.7986930936107712,1.5769815353021985,1.4375642855046717,1.4702324868988814,1.433249808568883,1.3596085373610207,1.3146978576081694,1.3152861270852505,1.2413937224620373,1.2557009378069135,1.2405178834860655,1.239222879319724,1.243125057895886,1.2263109660690403,1.1961587580194035
2.2715851566422014,1.9422878766573037,1.703385648365297,1.4671217829210885,1.5010177643155167,1.4305416564458875,1.4373540018869222,1.385994354591649,1.4126376011893986,1.3491477117790784,1.3215652938085432,1.324051079350416,1.2897315129360754,1.2804855360223413,1.2502877803438586,1.196951653481128
1.722063805706956,1.4962587425425873,1.4188237307330533,1.3146583479329566,1.3243419581015006,1.2291009621682516,1.2577461442542908,1.196721824983134,1.2008579833409845,1.1958863598925067,1.1739247880969803,1.1783598523207568,1.1555017373048662,1.1628825850208253,1.1514160779970608,1.1515212670212835
1.5689831168711466,1.3900258412109014,1.321435332655414,1.2586467952937128,1.2653453424450065,1.2168209041204203,1.2044919374661147,1.1866275896777394,1.1709335105496435,1.1714529498779553,1.1578484312529185,1.1530556679928994,1.1464063615415894,1.1542548125198817,1.140813237661768,1.1303175712635567
1.6089787339459212,1.4501671529488034,1.3756762522864743,1.2704693606333883,1.321006960917968,1.215599712407999,1.202573620440573,1.184215055536183,1.1928842630069736,1.171807146806213,1.1617619554526115,1.151710693187355,1.1453950074510417,1.1468474331549052,1.1465325191949671,1.1410108328272954
1.611889946325582,1.4573961234472896,1.3435501137524906,1.2621722074063257,1.2502174064962632,1.2187167849877643,1.202050640530928,1.2042692967346782,1.1891960253590947,1.169204392882641,1.1622392413990683,1.1573287039887616,1.1511107307597774,1.145359487432605,1.1420915791618302,1.136995278080768
1.6079234704493928,1.411349106042748,1.31193415961889,1.2621146792270885,1.2475640830402293,1.2183557616999465,1.2000333641559575,1.1980306609576843,1.1812812944426354,1.1752495712220146,1.1651263234411011,1.1590943443452917,1.1519043044530874,1.147772409915414,1.1449260482643966,1.1374565232185079
